Year,Artist,Average Rating
2009,el grupo nuevo de omar rodriguez-lopez,4.8
2009,don caballero,4.8
2009,chris garneau,4.8
2009,the standard,4.7
2009,the slits,4.7
2009,the lemonheads,4.7
2009,"scarlett johansson, pete yorn",4.7
2009,our brother the native,4.7
2009,graham coxon,4.7
2009,freeway,6.15
2009,cage,4.7
2009,booka shade,4.7
2009,the temper trap,4.6
2009,starlight mints,4.6
2009,pearl jam,5.65
2009,eels,4.6
2009,bosque brown,4.6
2009,weezer,4.5
2009,van morrison,4.5
2009,six finger satellite,4.5
2009,kylie minogue,4.5
2009,jay z,4.5
2009,immaculate machine,4.5
2009,felix da housecat,4.5
2009,thunderheist,4.4
2009,sparks,4.4
2009,orenda fink,4.4
2009,miss kittin & the hacker,4.4
2009,massive attack,4.4
2009,kid sister,4.4
2009,gregory and the hawk,4.4
2009,clem snide,4.4
2009,ciara,4.4
2009,as tall as lions,4.4
2009,greymachine,4.3
2009,the almighty defenders,4.2
2009,rza,4.2
2009,pens,4.2
2009,grant hart,4.2
2009,young dro & yung l.a.,4.1
2009,ryan adams,4.1
2009,kid cudi,4.1
2009,crocodiles,4.1
2009,bad lieutenant,4.1
2009,zero 7,4.0
2009,white lies,4.0
2009,peter tosh,4.0
2009,devendra banhart,4.0
2009,air,4.0
2009,street sweeper social club,3.9
2009,mt. st. helens vietnam band,3.9
2009,mm,3.9
2009,"buckshot, krs-one",3.9
2009,tisto,3.8
2009,the sounds,3.7
2009,son volt,3.7
2009,tinted windows,3.5
2009,the shortwave set,3.5
2009,nick oliveri,3.5
2009,jeff buckley,3.5
2009,i.u.d.,3.5
2009,grandmaster flash,3.5
2009,bishop allen,3.5
2009,the warlocks,3.4
2009,placebo,3.4
2009,tickley feather,3.3
2009,patrick watson,3.3
2009,gary higgins,3.2
2009,bloc party,3.2
2009,lady sovereign,3.1
2009,tiny masters of today,3.0
2009,the qemists,2.9
2009,mr. oizo,2.9
2009,dressy bessy,2.9
2009,wolves in the throne room,2.8
2009,spinnerette,2.7
2009,kevin rudolf,2.7
2009,thievery corporation,2.6
2009,asher roth,2.4
2009,the bravery,2.3
2009,the entrance band,2.2
2009,amanda blank,2.0
2009,n.a.s.a.,1.6
2009,psychic ills,1.4
2009,black rebel motorcycle club,0.4
2010,the rolling stones,10.0
2010,the cure,10.0
2010,spiritualized,10.0
2010,pavement,10.0
2010,kanye west,7.45
2010,morrissey,9.8
2010,nine inch nails,9.5
2010,miles davis,9.5
2010,galaxie 500,9.5
2010,david bowie,9.5
2010,bruce springsteen,9.5
2010,refused,9.4
2010,joanna newsom,9.2
2010,deerhunter,9.2
2010,big boi,9.2
2010,bob dylan,9.1
2010,beach house,9.0
2010,ariel pink's haunted graffiti,9.0
2010,dexys midnight runners,8.9
2010,"serge gainsbourg, jane birkin",8.8
2010,no age,8.8
2010,elliott smith,8.3
2010,titus andronicus,8.7
2010,the white stripes,8.7
2010,the national,8.7
2010,suede,8.7
2010,sleigh bells,8.7
2010,robyn,8.4
2010,how to dress well,8.35
2010,girls,8.7
2010,franco & le tout puissant ok jazz,8.7
2010,das racist,8.25
2010,vampire weekend,8.6
2010,the-dream,8.6
2010,the walkmen,8.6
2010,the jon spencer blues explosion,8.13
2010,robert wyatt,8.8
2010,queens of the stone age,8.6
2010,orange juice,8.6
2010,arcade fire,8.6
2010,walter gibbons,8.5
2010,the body,8.5
2010,tame impala,8.5
2010,r.e.m.,8.5
2010,off!,8.5
2010,male bonding,8.5
2010,julian lynch,8.5
2010,janelle mone,8.5
2010,gorillaz,8.5
2010,gil scott-heron,8.5
2010,david lang,8.5
2010,crystal castles,8.5
2010,ceo,8.5
2010,agalloch,8.5
2010,wavves,8.4
2010,twin shadow,8.4
2010,supersilent,8.4
2010,sufjan stevens,8.0
2010,matthew dear,8.4
2010,local natives,8.4
2010,kylesa,8.4
2010,forest swords,8.15
2010,drake,8.4
2010,delorean,8.4
2010,charlotte gainsbourg,8.4
2010,best coast,8.4
2010,ben frost,8.4
2010,alcest,8.4
2010,yellow swans,8.3
2010,the radio dept.,8.3
2010,the method actors,8.3
2010,pantha du prince,8.3
2010,mulatu astatke,8.3
2010,motor city drum ensemble,8.3
2010,max richter,8.3
2010,laurie anderson,8.3
2010,iggy and the stooges,8.3
2010,guido,8.3
2010,gold panda,8.3
2010,girl talk,8.3
2010,fang island,8.3
2010,emeralds,8.3
2010,broken social scene,8.3
2010,black tambourine,8.3
2010,bill callahan,8.3
2010,"anthony ""shake"" shakir",8.3
2010,"ali farka tour, toumani diabat",8.3
2010,actress,8.3
2010,william parker,8.2
2010,weekend,8.2
2010,these new puritans,8.2
2010,the morning benders,8.2
2010,the house of love,8.2
2010,surfer blood,8.2
2010,skullflower,8.2
2010,scuba,8.2
2010,rangda,8.2
2010,phosphorescent,8.2
2010,perfume genius,8.2
2010,pariah,8.2
2010,oneohtrix point never,8.1
2010,nachtmystium,8.2
2010,mogwai,8.2
2010,menomena,8.2
2010,mavis staples,8.2
2010,mark mcguire,8.2
2010,lcd soundsystem,8.7
2010,laetitia sadier,8.2
2010,jack rose,8.2
2010,infinite body,8.2
2010,dum dum girls,8.2
2010,diamond rings,8.2
2010,daughters,8.2
2010,curren$y,8.3
2010,clogs,8.2
2010,belle and sebastian,8.2
2010,baths,8.2
2010,andrew cedermark,8.2
2010,various artists,7.28
2010,the roots,8.1
2010,the juan maclean,8.1
2010,strand of oaks,8.1
2010,sam amidon,8.1
2010,roc marciano,8.1
2010,ps i love you,8.1
2010,omar khorshid,8.1
2010,nina nastasia,8.1
2010,mi ami,8.1
2010,mellowhype,8.1
2010,lower dens,8.1
2010,lindstrm & christabelle,8.1
2010,laura marling,8.1
2010,james blake,8.2
2010,harlem,8.1
2010,grinderman,8.1
2010,free energy,8.1
2010,fela kuti,8.1
2010,double dagger,8.1
2010,department of eagles,8.1
2010,aziz ansari,8.1
2010,autre ne veut,8.1
2010,woods,8.0
2010,women,8.0
2010,waka flocka flame,8.0
2010,the mynabirds,8.0
2010,the fresh & onlys,8.0
2010,the fall,8.0
2010,the chemical brothers,8.0
2010,teebs,8.0
2010,tabu ley rochereau,8.0
2010,superchunk,8.0
2010,sonny and the sunsets,8.0
2010,sharon jones and the dap-kings,8.0
2010,shabazz palaces,8.0
2010,school of seven bells,8.0
2010,rick ross,8.0
2010,race horses,8.0
2010,onra,8.0
2010,mount kimbie,8.0
2010,love is all,8.0
2010,lord huron,8.0
2010,lf arnalds,8.0
2010,krallice,8.0
2010,kath bloom,8.0
2010,jon mcmillion,8.0
2010,highlife,8.0
2010,high on fire,8.0
2010,hannibal buress,8.0
2010,guilty simpson,8.0
2010,glasser,8.0
2010,freddie gibbs,8.0
2010,flying lotus,8.4
2010,fennesz daniell buck,8.0
2010,erykah badu,8.0
2010,eliane radigue,8.0
2010,earth,8.0
2010,dom,8.0
2010,bjrn torske,8.0
2010,balam acab,8.0
2010,zola jesus,8.0
2010,thomas fehlmann,7.9
2010,the extra lens,7.9
2010,the art museums,7.9
2010,ted leo and the pharmacists,7.9
2010,starkey,7.9
2010,skream,7.9
2010,sightings,7.9
2010,shearwater,7.9
2010,screaming females,7.9
2010,robert ashley,7.9
2010,ramadanman,7.9
2010,philip jeck,7.9
2010,meursault,7.9
2010,maximum balloon,7.9
2010,marnie stern,7.9
2010,kingdom,7.9
2010,jnsi,8.0
2010,j. stalin,7.9
2010,hanoi janes,7.9
2010,dual identity,7.9
2010,dino felipe,7.9
2010,damien jurado,7.9
2010,cloud nothings,7.9
2010,candy claws,7.9
2010,benot pioulard,7.9
2010,barbara morgenstern,7.9
2010,balmorhea,7.9
2010,baby dee,7.9
2010,avi buffalo,7.9
2010,avey tare,7.9
2010,arp,7.9
2010,allo darlin',7.9
2010,akira kosemura,7.9
2010,a sunny day in glasgow,7.45
2010,24-carat black,7.9
2010,victoire,7.8
2010,vex'd,7.8
2010,untold,7.8
2010,unnatural helpers,7.8
2010,tyvek,7.8
2010,trash talk,7.8
2010,the wave pictures,7.8
2010,the tallest man on earth,8.15
2010,the ponys,7.8
2010,the dead weather,7.8
2010,the dead c,7.8
2010,the besnard lakes,7.8
2010,superpitcher,7.8
2010,sun airway,7.8
2010,sharon van etten,7.8
2010,"roy montgomery, grouper",7.8
2010,richard youngs,7.8
2010,playboy tre,7.8
2010,omar souleyman,7.8
2010,monolake,7.8
2010,michael mayer,7.8
2010,medications,7.8
